wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,color_high,color_low,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,Y,T_Y.png,training,1,1,9,high,color,wing,Y,B,N,T,112,9_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
N,Y,N_Y.png,training,1,2,6,high,color,wing,Y,B,N,T,112,6_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
N,B,N_B.png,training,1,3,2,low,color,wing,Y,B,N,T,112,2_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
T,B,T_B.png,training,1,4,4,low,color,wing,Y,B,N,T,112,4_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
T,B,T_B.png,training,2,5,2,low,color,wing,Y,B,N,T,112,2_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
N,Y,N_Y.png,training,2,6,9,high,color,wing,Y,B,N,T,112,9_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
T,Y,T_Y.png,training,2,7,6,high,color,wing,Y,B,N,T,112,6_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
N,B,N_B.png,training,2,8,4,low,color,wing,Y,B,N,T,112,4_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
T,Y,T_Y.png,training,3,9,7,high,color,wing,Y,B,N,T,112,7_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
T,B,T_B.png,training,3,10,1,low,color,wing,Y,B,N,T,112,1_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
N,Y,N_Y.png,training,3,11,10,high,color,wing,Y,B,N,T,112,10_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
N,B,N_B.png,training,3,12,2,low,color,wing,Y,B,N,T,112,2_food.png,"Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png","low,low,high,high,low,low,high,high"
