wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,B,N_B.png,training,1,1,9,high,wing,color,N,T,B,Y,71,9_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
T,B,T_B.png,training,1,2,2,low,wing,color,N,T,B,Y,71,2_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
T,Y,T_Y.png,training,1,3,6,low,wing,color,N,T,B,Y,71,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
N,Y,N_Y.png,training,1,4,4,high,wing,color,N,T,B,Y,71,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
N,B,N_B.png,training,2,5,7,high,wing,color,N,T,B,Y,71,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
T,Y,T_Y.png,training,2,6,4,low,wing,color,N,T,B,Y,71,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
N,Y,N_Y.png,training,2,7,7,high,wing,color,N,T,B,Y,71,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
T,B,T_B.png,training,2,8,5,low,wing,color,N,T,B,Y,71,5_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
N,B,N_B.png,training,3,9,8,high,wing,color,N,T,B,Y,71,8_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
T,B,T_B.png,training,3,10,6,low,wing,color,N,T,B,Y,71,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
N,Y,N_Y.png,training,3,11,6,high,wing,color,N,T,B,Y,71,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
T,Y,T_Y.png,training,3,12,4,low,wing,color,N,T,B,Y,71,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png","high,high,low,low,high,high,low,low"
