wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,Y,N_Y.png,training,1,1,3,low,wing,color,T,N,Y,B,169,3_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
T,Y,T_Y.png,training,1,2,9,high,wing,color,T,N,Y,B,169,9_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
T,B,T_B.png,training,1,3,8,high,wing,color,T,N,Y,B,169,8_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
N,B,N_B.png,training,1,4,2,low,wing,color,T,N,Y,B,169,2_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
T,Y,T_Y.png,training,2,5,7,high,wing,color,T,N,Y,B,169,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
N,Y,N_Y.png,training,2,6,6,low,wing,color,T,N,Y,B,169,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
N,B,N_B.png,training,2,7,3,low,wing,color,T,N,Y,B,169,3_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
T,B,T_B.png,training,2,8,9,high,wing,color,T,N,Y,B,169,9_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
T,Y,T_Y.png,training,3,9,6,high,wing,color,T,N,Y,B,169,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
N,Y,N_Y.png,training,3,10,4,low,wing,color,T,N,Y,B,169,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
T,B,T_B.png,training,3,11,7,high,wing,color,T,N,Y,B,169,7_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
N,B,N_B.png,training,3,12,1,low,wing,color,T,N,Y,B,169,1_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png","low,low,low,high,high,low,high,high"
