wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
N,B,N_B.png,training,1,1,4,low,wing,color,T,N,Y,B,57,4_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
N,Y,N_Y.png,training,1,2,2,low,wing,color,T,N,Y,B,57,2_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
T,Y,T_Y.png,training,1,3,7,high,wing,color,T,N,Y,B,57,7_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
T,B,T_B.png,training,1,4,8,high,wing,color,T,N,Y,B,57,8_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
N,B,N_B.png,training,2,5,3,low,wing,color,T,N,Y,B,57,3_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
T,Y,T_Y.png,training,2,6,9,high,wing,color,T,N,Y,B,57,9_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
N,Y,N_Y.png,training,2,7,5,low,wing,color,T,N,Y,B,57,5_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
T,B,T_B.png,training,2,8,5,high,wing,color,T,N,Y,B,57,5_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
N,Y,N_Y.png,training,3,9,2,low,wing,color,T,N,Y,B,57,2_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
T,B,T_B.png,training,3,10,6,high,wing,color,T,N,Y,B,57,6_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
T,Y,T_Y.png,training,3,11,8,high,wing,color,T,N,Y,B,57,8_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
N,B,N_B.png,training,3,12,1,low,wing,color,T,N,Y,B,57,1_food.png,"Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png,Resources/N_Y.png,Resources/N_Y.png,Resources/N_B.png,Resources/T_Y.png,Resources/T_B.png","low,high,high,low,low,low,high,high"
