wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,5,high,wing,color,T,N,B,Y,85,5_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
N,B,N_B.png,training,1,2,3,low,wing,color,T,N,B,Y,85,3_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
T,Y,T_Y.png,training,1,3,6,high,wing,color,T,N,B,Y,85,6_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
N,Y,N_Y.png,training,1,4,1,low,wing,color,T,N,B,Y,85,1_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
N,B,N_B.png,training,2,5,9,low,wing,color,T,N,B,Y,85,9_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
T,B,T_B.png,training,2,6,8,high,wing,color,T,N,B,Y,85,8_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
N,Y,N_Y.png,training,2,7,3,low,wing,color,T,N,B,Y,85,3_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
T,Y,T_Y.png,training,2,8,10,high,wing,color,T,N,B,Y,85,10_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
T,Y,T_Y.png,training,3,9,9,high,wing,color,T,N,B,Y,85,9_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
T,B,T_B.png,training,3,10,8,high,wing,color,T,N,B,Y,85,8_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
N,B,N_B.png,training,3,11,4,low,wing,color,T,N,B,Y,85,4_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
N,Y,N_Y.png,training,3,12,4,low,wing,color,T,N,B,Y,85,4_food.png,"Resources/N_B.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_B.png,Resources/N_Y.png,Resources/T_B.png,Resources/T_Y.png,Resources/N_Y.png","low,high,high,low,low,high,high,low"
