wing,color,image_file,phase,rep,trial_num,food_amount,category,relevant_dim,irrelevant_dim,wing_high,wing_low,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,B,T_B.png,training,1,1,10,high,wing,color,T,N,B,Y,1,10_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
N,B,N_B.png,training,1,2,5,low,wing,color,T,N,B,Y,1,5_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
T,Y,T_Y.png,training,1,3,6,high,wing,color,T,N,B,Y,1,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
N,Y,N_Y.png,training,1,4,5,low,wing,color,T,N,B,Y,1,5_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
N,B,N_B.png,training,2,5,4,low,wing,color,T,N,B,Y,1,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
T,Y,T_Y.png,training,2,6,9,high,wing,color,T,N,B,Y,1,9_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
N,Y,N_Y.png,training,2,7,1,low,wing,color,T,N,B,Y,1,1_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
T,B,T_B.png,training,2,8,9,high,wing,color,T,N,B,Y,1,9_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
N,B,N_B.png,training,3,9,4,low,wing,color,T,N,B,Y,1,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
T,B,T_B.png,training,3,10,9,high,wing,color,T,N,B,Y,1,9_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
N,Y,N_Y.png,training,3,11,4,low,wing,color,T,N,B,Y,1,4_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
T,Y,T_Y.png,training,3,12,6,high,wing,color,T,N,B,Y,1,6_food.png,"Resources/N_Y.png,Resources/N_B.png,Resources/N_B.png,Resources/T_Y.png,Resources/N_Y.png,Resources/T_Y.png,Resources/T_B.png,Resources/T_B.png","low,low,low,high,low,high,high,high"
